favorite_count,Followers,Follower_Change,Num_Tweets,Year,Month,Week,Day,Hour,Holiday,Word_Count,Any_urls,Character_Count,avg_word_len,Num_Stopwords,Any_Hashtags,Num_Hashtags,Any_Mentions,Num_Mentions,Num_Upper,Upper,Num_Exclaim,Any_Clinton,Any_Obama,Any_MAGA,Any_ad,FakeNews,Any_Immigration,JoinMe,Conference,Rally,Welcomes,Violence,tf,idf,tfidf,Sentiment,Subjectivity
154084,52778814.0,34692.0,7,2018,6,24,15,17,0,50,0,261,4.24,23,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.008179231863442387,6.0120879348457406,0.04917426120250782,0.19999999999999998,0.7
97786,52778814.0,34692.0,7,2018,6,24,15,17,0,45,0,257,4.733333333333333,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0067016317016317046,6.097477915923569,0.04086305130135261,-0.04814814814814814,0.5888888888888889
110650,52778814.0,34692.0,7,2018,6,24,15,17,0,46,0,268,4.8478260869565215,17,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0.006431695394906099,5.744140623439395,0.036944562795468205,0.05000000000000001,0.65
77657,52778814.0,34692.0,7,2018,6,24,15,12,0,11,0,63,4.818181818181818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232,6.387057189552323,0.12282802287600621,0.2857142857142857,0.5357142857142857
66511,52778814.0,34692.0,7,2018,6,24,15,11,0,14,0,81,4.857142857142857,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.016129032258064512,6.660005404993559,0.10741944201602512,0.0,0.0
88138,52778814.0,34692.0,7,2018,6,24,15,11,0,30,0,162,4.433333333333334,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416666666666664,5.884757348391087,0.061299555712407146,0.06666666666666667,0.6666666666666666
98957,52778814.0,34692.0,7,2018,6,24,15,11,0,37,0,217,4.891891891891892,16,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008403361344537815,5.384969052311012,0.04525184077572279,1.0,0.3
71995,52778814.0,34692.0,7,2018,6,24,15,11,0,53,0,268,4.0754716981132075,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007501630789302022,6.014654534769196,0.04511971764503963,0.3692460317460317,0.585515873015873
85926,52778814.0,34692.0,7,2018,6,24,15,10,0,53,0,274,4.188679245283019,25,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.007177033492822962,5.892677371049573,0.04229194285442275,-0.11666666666666665,0.725
91847,52778814.0,34692.0,7,2018,6,24,15,10,0,35,0,216,5.2,10,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.006369426751592356,5.977136974199318,0.03807093614139693,0.45,0.8500000000000001
84620,52744122.0,39908.0,11,2018,6,24,14,17,0,3,1,17,7.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.9415818076696905,0.9883163615339381,0.8,1.0
78373,52744122.0,39908.0,11,2018,6,24,14,16,0,21,1,117,4.85,9,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.01694915254237288,6.371540085852705,0.1079922048449611,0.65,0.8
76042,52744122.0,39908.0,11,2018,6,24,14,15,0,44,0,251,4.7272727272727275,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007446808510638297,5.995087395094826,0.04464426783581253,-0.09848484848484848,0.7272727272727273
111718,52744122.0,39908.0,11,2018,6,24,14,15,0,49,0,269,4.510204081632653,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008159934720522238,6.471469827143047,0.052806771335316596,0.13636363636363635,0.45454545454545453
117201,52744122.0,39908.0,11,2018,6,24,14,15,0,49,0,272,4.571428571428571,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.006177239249227849,5.884948003494087,0.036352731786848745,0.0017857142857142932,0.4303571428571428
78334,52744122.0,39908.0,11,2018,6,24,14,15,0,44,0,240,4.4772727272727275,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007936507936507936,5.262757565573016,0.041767917187087424,0.0,0.25
114918,52744122.0,39908.0,11,2018,6,24,14,12,0,34,0,197,4.823529411764706,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008538899430740033,5.330044116004321,0.04551271066796856,0.275,0.5
71212,52704214.0,52016.0,14,2018,6,24,13,20,0,48,0,254,4.3125,20,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.008270676691729324,5.356304278285316,0.044300260948224424,0.29333333333333333,0.7333333333333333
82619,52704214.0,52016.0,14,2018,6,24,13,20,0,24,0,139,4.833333333333333,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010302197802197799,5.734534516300185,0.05907830889045518,0.40208333333333335,0.5104166666666667
94725,52704214.0,52016.0,14,2018,6,24,13,20,0,44,0,240,4.4772727272727275,18,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010256410256410253,6.17598331850604,0.06334341865134398,0.3375,0.38125
164892,52704214.0,52016.0,14,2018,6,24,13,13,0,50,0,282,4.66,18,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00768716577540107,5.6547364718628295,0.04346889667541614,0.09791666666666667,0.84375
112519,52704214.0,52016.0,14,2018,6,24,13,11,0,12,0,54,3.5833333333333335,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,6.00690986929422,0.25028791122059246,0.43,0.5700000000000001
103412,52704214.0,52016.0,14,2018,6,24,13,11,0,20,0,109,4.5,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015151515151515148,5.150919195754801,0.07804423023870909,-0.2916666666666667,0.5416666666666666
102890,52704214.0,52016.0,14,2018,6,24,13,11,0,23,0,108,3.739130434782609,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.018518518518518517,6.092094701195797,0.1128165685406629,0.08333333333333331,0.46666666666666673
146005,52704214.0,52016.0,14,2018,6,24,13,10,0,34,0,199,4.882352941176471,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.009941520467836256,5.075985158526749,0.050463010347926746,-0.6,0.9
105473,52704214.0,52016.0,14,2018,6,24,13,9,0,49,0,267,4.469387755102041,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006262042389210017,5.887076662077708,0.036865123606459625,0.1462121212121212,0.46174242424242423
74404,52704214.0,52016.0,14,2018,6,24,13,9,0,45,0,260,4.8,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.006984126984126983,5.831645028993862,0.04072894940884602,-0.005357142857142861,0.625
74619,52704214.0,52016.0,14,2018,6,24,13,9,0,28,0,158,4.678571428571429,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01298701298701299,5.7027635080786965,0.07406186374128179,0.38666666666666666,0.27999999999999997
99597,52704214.0,52016.0,14,2018,6,24,13,9,0,37,0,198,4.378378378378378,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009803921568627447,6.273484769197081,0.061504752639187046,0.05,0.26666666666666666
63132,52704214.0,52016.0,14,2018,6,24,13,9,0,52,0,276,4.326923076923077,24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.006016042780748659,5.957220442896037,0.03583889303881303,0.20000000000000004,0.37777777777777777
127515,52704214.0,52016.0,14,2018,6,24,13,1,0,52,0,285,4.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088421052631579,6.165627953512645,0.054517131378427626,0.0,0.0
153658,52704214.0,52016.0,14,2018,6,24,13,0,0,38,0,229,5.052631578947368,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.007368421052631578,6.018619392485582,0.04434772183936744,0.0,0.25
111870,52704214.0,52016.0,14,2018,6,24,13,0,0,44,1,240,4.5813953488372094,16,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006751282743721308,5.55895946732841,0.03753010712482049,0.24696969696969698,0.49128787878787883
83487,52704214.0,52016.0,14,2018,6,24,13,0,0,52,1,289,4.666666666666667,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007299270072992702,6.295613233884578,0.04595338126923051,0.13636363636363635,0.45454545454545453
52719,52652198.0,56517.0,6,2018,6,24,12,23,0,18,1,105,5.176470588235294,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.015384615384615385,6.2433824870208605,0.0960520382618594,0.0,0.0
57567,52652198.0,56517.0,6,2018,6,24,12,21,0,18,1,102,5.0,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,6.769146147578209,0.21153581711181904,0.0,0.0
83269,52652198.0,56517.0,6,2018,6,24,12,20,0,33,0,193,4.878787878787879,13,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010416666666666663,5.4231922353218724,0.05649158578460282,0.5,0.75
89962,52652198.0,56517.0,6,2018,6,24,12,20,0,45,0,275,5.133333333333334,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006077606358111265,5.941598136920551,0.03611069461429039,0.15000000000000002,0.225
79157,52652198.0,56517.0,6,2018,6,24,12,20,0,54,0,277,4.148148148148148,28,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0.006521739130434785,5.802016061906234,0.037839235186345015,0.10277777777777779,0.5333333333333333
64500,52652198.0,56517.0,6,2018,6,24,12,19,0,38,0,194,4.131578947368421,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010416666666666666,5.459678182391018,0.05687164773323977,0.0792328042328042,0.6154761904761904
181860,52652198.0,56517.0,6,2018,6,24,12,8,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100792,52652198.0,56517.0,6,2018,6,24,12,0,0,29,0,151,4.241379310344827,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636363636364,6.38313592783753,0.0725356355436083,-0.13055555555555556,0.21388888888888888
117708,52652198.0,56517.0,6,2018,6,24,12,0,0,10,0,58,4.9,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,5.752242493490127,0.19835318943069402,0.0,0.0
150303,52595681.0,43112.0,7,2018,6,24,11,22,0,53,0,278,4.264150943396227,30,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.008581752484191508,6.154981333235574,0.052820526346646746,-0.006944444444444438,0.6333333333333333
139239,52595681.0,43112.0,7,2018,6,24,11,21,0,43,0,280,5.534883720930233,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005244755244755246,5.864878433204572,0.030759851922401608,-0.08333333333333333,0.3
105025,52595681.0,43112.0,7,2018,6,24,11,21,0,34,0,196,4.794117647058823,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010101010101010102,5.417078422516155,0.05471796386379955,-0.024999999999999994,0.275
87380,52595681.0,43112.0,7,2018,6,24,11,7,0,8,1,42,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,6.117561006431157,0.3398645003572865,0.0,0.0
154319,52595681.0,43112.0,7,2018,6,24,11,2,0,22,0,120,4.5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011235955056179775,5.339555747715518,0.05999500840129795,-0.08333333333333333,0.4444444444444444
113137,52595681.0,43112.0,7,2018,6,24,11,1,0,9,0,47,4.333333333333333,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,7.067157456969233,0.2944648940403847,0.0,0.0
139303,52595681.0,43112.0,7,2018,6,24,11,1,0,43,0,243,4.674418604651163,14,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006900212314225052,5.991085398938453,0.041339761245329024,0.04999999999999999,0.525
105194,52595681.0,43112.0,7,2018,6,24,11,1,0,50,0,277,4.56,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.009978991596638653,6.046620781745555,0.06033917796909954,0.049999999999999996,0.20625
142661,52595681.0,43112.0,7,2018,6,24,11,1,0,49,0,279,4.714285714285714,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006984126984126983,5.270343091295084,0.03680874539952122,0.06666666666666665,0.9666666666666667
105242,52595681.0,43112.0,7,2018,6,24,11,1,0,52,0,278,4.365384615384615,21,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006540697674418605,6.187848839989717,0.0404728485173746,0.7,0.9
126724,52540871.0,16712.0,6,2018,6,23,9,23,0,53,0,286,4.415094339622642,25,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.008288437629506835,6.443618028357597,0.05340752613640774,-0.018750000000000003,0.50625
131937,52540871.0,16712.0,6,2018,6,23,9,23,0,47,0,278,4.9361702127659575,21,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0077286389008158025,5.942330722254248,0.04592612838152704,-0.20000000000000004,0.8
71110,52540871.0,16712.0,6,2018,6,23,9,20,0,26,0,149,4.769230769230769,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014492753623188406,6.165160988283979,0.08935015925049246,-0.2,0.0
103670,52540871.0,16712.0,6,2018,6,23,9,20,0,50,0,254,4.1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071428571428571435,5.609063529106225,0.0400647394936159,0.32708333333333334,0.8104166666666667
125475,52540871.0,16712.0,6,2018,6,23,9,20,0,46,0,263,4.739130434782608,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007160647571606476,5.568484046058861,0.039873951761940786,0.08750000000000001,0.675
56433,52540871.0,16712.0,6,2018,6,23,9,20,0,19,0,120,5.368421052631579,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.016103059581320453,5.718743430660565,0.09208926619421201,0.7,0.9
60203,52540871.0,16712.0,6,2018,6,23,9,20,0,33,0,203,5.181818181818182,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007575757575757572,5.8380823520781435,0.04422789660665258,0.2995238095238095,0.6323809523809524
86798,52540871.0,16712.0,6,2018,6,23,9,20,0,37,0,197,4.351351351351352,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00943952802359882,5.627973746615921,0.05312541589725943,0.1555194805194805,0.37256493506493504
74616,52540871.0,16712.0,6,2018,6,23,9,20,0,49,0,261,4.346938775510204,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.007042253521126761,5.2631870222332875,0.03706469733967104,0.32341269841269843,0.5757936507936509
45713,52540871.0,16712.0,6,2018,6,23,9,16,0,12,1,75,5.818181818181818,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.02,6.558097040865947,0.13116194081731894,0.0,0.0
97009,52540871.0,16712.0,6,2018,6,23,9,4,0,28,0,160,4.75,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,6.389279814446444,0.08752438101981429,-0.2,0.0
83159,52524159.0,28560.0,19,2018,6,23,8,11,0,50,0,278,4.58,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006646358349487676,5.370843767806815,0.03569655231995668,-0.1625,0.375
119538,52524159.0,28560.0,19,2018,6,23,8,11,0,35,0,214,5.142857142857143,13,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.009803921568627447,6.133356165740845,0.06013094280138081,0.4833333333333334,0.7666666666666666
77480,52524159.0,28560.0,19,2018,6,23,8,10,0,21,0,126,5.0476190476190474,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.013157894736842105,5.091043330819349,0.066987412247623,0.0,0.75
95015,52524159.0,28560.0,19,2018,6,23,8,10,0,23,0,119,4.409090909090909,10,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.016129032258064512,6.208829459459407,0.10014241063644203,0.7,0.9
115734,52524159.0,28560.0,19,2018,6,23,8,10,0,44,0,229,4.2272727272727275,18,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.007730364873222017,5.3514085689106405,0.04136834082336612,-0.2383333333333333,0.48833333333333334
98572,52524159.0,28560.0,19,2018,6,23,8,2,0,47,0,287,5.127659574468085,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007012195121951223,5.850961522936168,0.041028083849857296,-0.125,0.5166666666666666
110156,52495599.0,22923.0,9,2018,6,23,7,23,0,49,0,276,4.653061224489796,25,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006944444444444446,6.403321425019189,0.044467509895966595,0.0,0.0
92673,52495599.0,22923.0,9,2018,6,23,7,22,0,44,0,271,5.181818181818182,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005376344086021504,5.967305003375629,0.032082284964385095,0.0,1.0
51348,52495599.0,22923.0,9,2018,6,23,7,20,0,11,1,63,5.3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,5.38785259274981,0.1282822045892812,0.0,0.0
48451,52495599.0,22923.0,9,2018,6,23,7,19,0,49,1,274,4.708333333333333,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006480698788391097,6.448225884665595,0.04178900967802443,-0.2916666666666667,0.5416666666666666
49804,52495599.0,22923.0,9,2018,6,23,7,19,0,41,1,223,4.575,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006993006993006996,5.772064505978829,0.04036408745439742,0.35,0.6
50463,52495599.0,22923.0,9,2018,6,23,7,17,0,14,1,87,5.6923076923076925,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.015873015873015872,5.58134840039099,0.08859283175223794,0.4,0.45
42062,52495599.0,22923.0,9,2018,6,23,7,15,0,12,1,67,5.090909090909091,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612903,5.44747530508515,0.17572500984145645,0.0,0.0
46716,52495599.0,22923.0,9,2018,6,23,7,15,0,11,1,61,5.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02702702702702703,6.434253511649285,0.1738987435580888,0.0,0.0
100938,52495599.0,22923.0,9,2018,6,23,7,15,0,5,1,28,6.0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,4.432493893922229,0.3166067067087306,0.0,0.0
102258,52495599.0,22923.0,9,2018,6,23,7,15,0,48,0,280,4.854166666666667,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.005649717514124296,5.439631449212096,0.03073238106899491,-0.35,0.55
88541,52495599.0,22923.0,9,2018,6,23,7,15,0,13,0,81,5.3076923076923075,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769230769232,6.268722381756119,0.12055235349530997,0.0,0.0
102627,52495599.0,22923.0,9,2018,6,23,7,14,0,48,0,256,4.354166666666667,21,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.007275132275132277,5.7310300821994895,0.041694001920763495,-0.1666666666666666,0.6222222222222222
49929,52495599.0,22923.0,9,2018,6,23,7,14,0,20,0,121,5.1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955056179775,5.421911143003633,0.06092034992138913,0.0,0.0
78132,52495599.0,22923.0,9,2018,6,23,7,13,0,50,0,276,4.54,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0060843111690569345,6.079289996909103,0.03698829202813015,-0.15000000000000002,0.25
72540,52495599.0,22923.0,9,2018,6,23,7,13,0,54,0,280,4.203703703703703,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007241379310344828,5.748187966933714,0.041624809415726896,-0.275,0.525
70818,52495599.0,22923.0,9,2018,6,23,7,13,0,47,0,282,5.0212765957446805,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006646358349487676,6.0708609619965035,0.04034911744334425,0.23571428571428568,0.4071428571428572
92030,52495599.0,22923.0,9,2018,6,23,7,12,0,9,0,50,4.666666666666667,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,5.7085706704235335,0.17839283345073542,0.85,0.8
84767,52495599.0,22923.0,9,2018,6,23,7,11,0,53,0,284,4.377358490566038,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006531204644412191,5.2949720158670335,0.03458254582206335,-0.325,0.625
52301,52472676.0,19362.0,25,2018,6,23,6,21,0,45,1,280,5.363636363636363,17,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0.005434782608695649,6.745727684637406,0.03666156350346415,0.5833333333333334,0.4166666666666667
67034,52472676.0,19362.0,25,2018,6,23,6,20,0,31,1,159,4.448275862068965,13,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.013052208835341366,5.475726821901676,0.07147033000474076,0.0,0.0
64125,52472676.0,19362.0,25,2018,6,23,6,19,0,39,1,227,4.973684210526316,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008849557522123894,6.743364281706344,0.059675790103595965,0.3,0.4666666666666666
71784,52472676.0,19362.0,25,2018,6,23,6,14,0,15,0,88,4.933333333333334,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.026666666666666665,5.894767690859387,0.15719380508958367,0.8,0.7
81396,52472676.0,19362.0,25,2018,6,23,6,14,0,47,0,253,4.404255319148936,20,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.007301587301587299,5.368789605099656,0.039200686005489545,0.15066666666666667,0.6026666666666667
97195,52472676.0,19362.0,25,2018,6,23,6,13,0,49,0,278,4.6938775510204085,19,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.006313131313131313,5.854161164282395,0.03695808815834845,-0.319047619047619,0.5317460317460317
124105,52472676.0,19362.0,25,2018,6,23,6,13,0,51,0,273,4.372549019607843,24,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.007575757575757572,6.168540703497717,0.04673136896589177,-0.15833333333333333,0.48888888888888893
53228,52472676.0,19362.0,25,2018,6,23,6,13,0,27,0,158,4.888888888888889,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01020408163265306,6.013697292089765,0.06136425808254862,0.2523809523809524,0.4904761904761905
85754,52472676.0,19362.0,25,2018,6,23,6,13,0,52,0,277,4.346153846153846,17,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.006292134831460676,5.353832818213989,0.03368703795730151,0.10119047619047618,0.39166666666666666
88273,52472676.0,19362.0,25,2018,6,23,6,4,0,33,0,210,5.393939393939394,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.008678881388621022,5.353392922573299,0.046461462201696904,0.10666666666666667,0.6933333333333334
78859,52472676.0,19362.0,25,2018,6,23,6,1,0,7,0,49,6.142857142857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02702702702702703,5.048920034841011,0.13645729823894626,0.5,0.55
86467,52472676.0,19362.0,25,2018,6,23,6,1,0,39,0,221,4.6923076923076925,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007855459544383343,6.243203845958739,0.04904323523926737,0.0,0.0
75260,52472676.0,19362.0,25,2018,6,23,6,1,0,45,0,281,5.266666666666667,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005918751681463548,6.3493257327253145,0.03758008235672773,0.0,0.0
53343,52472676.0,19362.0,25,2018,6,23,6,1,0,27,0,197,6.333333333333333,9,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.006666666666666667,6.090972364455902,0.04060648242970601,0.0,0.0
87844,52472676.0,19362.0,25,2018,6,23,6,0,0,38,0,248,5.552631578947368,11,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0.005405405405405406,6.281826211410819,0.0339558173589774,-0.025000000000000005,0.5694444444444445
43855,52453314.0,25727.0,13,2018,6,23,5,20,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89733,52453314.0,25727.0,13,2018,6,23,5,20,0,40,0,230,4.775,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008272058823529412,5.744267496007648,0.04751691862506326,0.05,0.15000000000000002
80875,52453314.0,25727.0,13,2018,6,23,5,20,0,20,0,138,5.95,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.012499999999999999,5.965419704527198,0.07456774630658997,0.0,0.0
52613,52453314.0,25727.0,13,2018,6,23,5,13,0,21,0,134,5.428571428571429,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014666666666666666,6.030232902106492,0.08844341589756188,0.28727272727272724,0.610909090909091
42179,52453314.0,25727.0,13,2018,6,23,5,13,0,24,0,146,5.125,9,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.011494252873563218,5.297185030394398,0.06088718425740687,0.0,0.875
80505,52453314.0,25727.0,13,2018,6,23,5,13,0,29,0,177,5.137931034482759,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.009523809523809521,5.805158484616528,0.055287223663014536,0.26999999999999996,0.49000000000000005
71714,52453314.0,25727.0,13,2018,6,23,5,13,0,34,0,181,4.352941176470588,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009625668449197863,5.527294818208683,0.053203907341046165,0.16,0.5399999999999999
59965,52453314.0,25727.0,13,2018,6,23,5,13,0,25,0,130,4.24,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.012100259291270527,5.2212931694636335,0.06317900118624967,0.2733333333333334,0.6562962962962963
82234,52453314.0,25727.0,13,2018,6,23,5,11,0,32,0,191,5.0,13,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.008823529411764706,5.164523055948812,0.04556932108190128,-0.6999999999999998,0.6666666666666666
42552,52453314.0,25727.0,13,2018,6,23,5,11,0,19,0,112,4.947368421052632,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.018181818181818184,6.115130440112112,0.11118418982022023,0.0,0.0
79322,52453314.0,25727.0,13,2018,6,23,5,11,0,17,0,102,5.0588235294117645,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.015625,5.27234100093161,0.08238032813955641,0.0,0.0
65499,52453314.0,25727.0,13,2018,6,23,5,11,0,45,0,271,5.044444444444444,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006688963210702344,5.499916151341311,0.036788736798269654,0.16666666666666666,0.24
